kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/N7EVdZ6qa1wyB2bucnNvJxZSwgw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/3pwQ7eIVjTLiXJUbGRPajcTK214""",9ZUudkpUCJc,33802,224,1,0,13
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pyi3jwRoxEsMr9AtNtLbmWmm45o""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/M5xoKSJPttFNX0hCE_81-L6cacg""",w9Ktg6wfxpA,165,3,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/dss-sKRdPfLeekoxtPmTmv4BeTQ""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/xByG-vGPCpN0YQji55-IC3-N7J0""",QegiQDRp4pI,6338,36,1,0,13
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/DdHH7neiHmEOdCOxvIap31ibXl4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/reSMei8L-cVHAARn-f10zPWfoqU""",cfzxjFzDT5U,5751,37,2,0,5
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kIvow8xWxhp0kzbRIWlqWH3uKTM""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/D6CK5z9QeWvFC53u0Tm9OtnfnSE""",wfKSFY6nqKQ,6706,50,3,0,12
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/bOg_E__A7F7ELVXCt-1NKikl5d0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ib3Mx6gUGbyFsJMRm_3sFdeooKw""",krO1Ba-Mqr4,9821,18,3,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ICBTUbk8mEL-qSpVeRsLTSwCM28""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/qH9FXYZK5e2DEqVBVEyjBt0C1Vo""",0KRZz8dc-4s,1743,11,0,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/OUj6Bdxe3hIdDHShVBDgnWqSv3Y""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/wiicqA7U8zvbBj0byyb39eXp1wA""",grGEcmftsLo,295,10,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tlsoobj4PmzUQlZWaQ14fGkPMQk""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Ic072rfrRTYxycJ3jjsq-e7nWjo""",QmF2_du0ysA,23889,419,26,0,171
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/_rt5EnofKUUiS-rl_IeGMylXJ5g""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/MTpTtqvEYJ4znIq0LX8iLRyibxo""",l7uSVTbvTxU,318175,6574,670,0,723
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ImpxuNfi53y8kS7jy99nGfWGkDY""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/NeziJG6TV9OjpJao6V_8R2czYV8""",fCfIi0SRgQ4,29482,1111,50,0,206
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/u1R23B9k24BfdPBDzJ3qsl5wtqw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/1UQ4Q2U8wd0-drrRYm8YNHxn0-w""",RoWuZRBDHfY,11013,328,14,0,23
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pA6gxrbDa_dOgQVzwdNIsFzOel4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/WDX-vOgQjmrpcUbKqLtD1auvrUM""",o_NaU5S_Wnw,11784,244,11,0,50
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/SWqUsWgsA4jL5Gf9PD4TZstN8Mw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/0yYFE8zL0cyLrUtbB1LM7JjrMdI""",IgSSnOyFKyU,2707,36,1,0,5
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/4kFfsVs1-JM-_b42S4n502zqskQ""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/bHVJh9k62zmsKwCKanR7l88gQFo""",HTUNaCT5R6I,77228,453,15,0,70
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/F_ttK-LBPtmW7OZXmvKxt_-0ruk""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/clzJ8-5LrCX5V-VkzxChcgV5htU""",yJbuLR3-nYU,13281,257,14,0,82
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kLZd16dQsQmoTdN8WiY4ECTnDvc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/7ZshV5M-Gkr6BT5ReRfvC3I8EZg""",Bn04cBOYz7g,22240,111,3,0,5
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/g2KwQRv7OgUF7RcU7gNCAcyVb6I""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/1j22xkZaIWXF-TrLh-ybtYUztKY""",DLw02zRIYSA,267644,8664,696,0,4108
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/qsvUX1Zxr58OMEk3KzhEtIbbtqs""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/A5aVMZJ1kKlwgBAJq9O9RFkBZ-E""",8SSmEZDtImg,7337,17,1,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tatp1cRuENPpTblLDfFELyCLI_8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/DhRsErCA1kGCjoVnaj9C3Mi3lvo""",dkhXDeYWUPM,2397,13,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/l8FUtHEi4MEuJfnfzS-PgHLuOmc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/3qy3UQ_c-15h2eGRRS2ZuJ1nTd0""",ICsqqutO14A,77243,281,22,0,102
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/wq-jg8aCvRcL_ZYCvS0NttJDR3o""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pGJZWRI2kYv_OKaSlLyPAxjrixM""",3czV55eriB0,489,9,2,0,3
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tXAlC0S5e8sR7PD0w3mLjaigdiA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/6rmx1fVJRyyecVU_imeS_RPiclU""",8rcLJz5qnjY,49482,298,149,0,123
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/r6qub372A9T-392_IwvbVSPJi14""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ONnG1p6wsVMSMRszIddGGp7TTdk""",lkSgj6AqHfI,1702,118,12,0,12
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/XYSP_YNmIwJmBQPeHhOwvVK8h-Q""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/aDo6qZ4IXgjxSwuRWL51zQ-JAqk""",kX-WnlOCvXw,89187,492,26,0,48
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/E6bqKyint8pbSYndre1rKiwian4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/OifVf8U7Gv6Epe9Opgl-52gxjR4""",_YW3hmIjzGE,46378,375,16,0,47
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/C0y4qRZjZx9JOvx0vQ8IfltC2c0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/HEbjoKi7fusWynFTddOG6991NdM""",Ul1Vp3NdfIY,8522,247,5,0,83
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ETyBlQLHuGJiGw8fnrHjzfKSVio""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/EXEEEPVfV6bobnfJyPTyA07xs_I""",yaPq5U2DoJE,3349,47,12,0,24
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/IIUA_Q1kvzKszPWbob4AjO-A0f4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/C6f71HLgnvwqjWqsbe8ZRRIfiA0""",XD6YGDcpuu8,6008,38,1,0,5
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/CBvrSCc-dJRxak5IhIEYy0GZDI0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/7B0xdzsmXzANW0FwvDC5mef2v5w""",iiN7CNJO1gI,167351,664,14,0,70
