kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/-IkE6MOk1QuW7o6Wpm8uDOodz-c""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/m_6TDXhRXOALG5iyC9LafaXAAdE""",ewB4Xa4TNyE,176,5,8,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/BQxkrDHBTnzFNwksSBsW0ax6Gx4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/j-QSuomfaVXbMnNhld2QAl_Ibu4""",uRNb1DwpnKI,72519,8964,12,0,700
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/7UD675kR6P0ykMS-LC-71rDA4X8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kuIK5zopZPRgmNGu6K0Zm300eXI""",cSlojfiV__8,3243,49,1,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/M10Tf-oAqpdkl14eWoxVPdbZQUg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/tT_9Kwyhe4a_nRvlGsVk6Jbzaag""",bnHnxFBk1cE,21552,234,9,0,34
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/YnYoVXS9roO5X1p0OFmT1sxCcaI""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/di7w3yltvXip2e8F2W7SmDRNGjg""",kVBcr2S-rB4,2122,255,0,0,11
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/scDhNgllvxgSky-K3fB9ra395eE""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/DWBnhsXh7Bf7VDzyoOVH4XIBqsk""",3xGkNBerxe0,97173,957,19,0,29
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/hm0SF_7z-RSwRhlQlx2-QFWclY8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/z1VPDFUbphi4JEkcn582tVZoKVo""",mr607RZJXl8,104531,6742,8,0,421
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/-KnCCp4xJ_iKyvusaTeLM9WbG8w""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/X17yG1c7cbCuGcNgkmrPVxGynpU""",N14_XNH8Mqs,14067,293,1,0,8
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/yWmIN90xWcvuayEG9jKwXJbd8oA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kmEX9GozuS5NABGTL9ROlqdhjfQ""",dEZ2VpZ75Xk,440,21,1,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ilCYAt5O-GPh4om2cFLUeGXTad8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/sRuoD2Sb4jYPQo0j5n-1pUJEo9c""",L7IP4UlXvG8,4149138,89150,1138,0,3141
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Y9aTvqFS_D3VGEsuI9agntCDKbY""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ut9VHHg9RYjHWO6So1ux67RJiPQ""",OgznMDfqM0s,18374,209,4,0,9
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/sssfbmNW3varEN8U8qpCgJNaueI""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/DyzKkWvr8xqTPCis70ou1pamQtg""",-zZr7AF8ZB0,593,17,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/qsqcfZs2a5xiAJVa_Iikx3ywoOo""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/l2nu6PV5DnBcvV5MO4qmdmTqwEE""",btimBCpFq3I,6846,253,3,0,12
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/MlxjE-ok0Ru2y2hNSg8lJVeXiXc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/psOyL4RSM9R2r5-xyBnIoutTey4""",3scOr_d9Dwo,159862,1460,31,0,72
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/qQpRXQpzWIqSL9wijxmOULfDZT0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/dldZP1-f6IvOi1QaszEJk1cfuzc""",u1VxkbOBMbw,556,28,1,0,2
