kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/xQzLb7zrabTRMUG0t3ITg3NR2BA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/2_44fB1K12_ECyr5A7w1-VY_JUA""",wrL6fq1Bpw4,24683,67,4,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/0cWBpQJLLIEoQ_1yY2wfv5vhMa8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/NyxioPcprx8djDuJ-xhaWpshSfk""",rL7gZ9alh4o,25902,147,10,0,8
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/vZG7IIVE5--6ES8cSmEmkKDk3vk""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/B6DAvbh1MTiHAhk04e6vJPoKK1g""",SikTFrGz4FQ,23948,47,9,0,14
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/c4OEKnMzvMnZGJKEjVp_BoamyVQ""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/VUjbp1zJfgWZ3SYmNzQI6UL6pmc""",LoEyd6_jztc,8666,45,2,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/SO5YvRw00dJPqNrcGrmDFVQHOX4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/AaBBA_XOKqFIzAwH6ZNhJFvZeQA""",fWumZezI1Rg,7950,15,2,0,7
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/rB5C2nP8A5qrSkk-JJyrvC6fODo""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/C0jNeLFN0ZRAP3IcrdlgTmW--7o""",-S8KIO7J0t4,171,1,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/3YfRLcUEyTWwcfwY_uctqCcQn6U""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/XWRbvZ4Bj-81mPMPcQV1tXUaK84""",99pQ0KJfdoE,181086,342,81,0,6
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/CSINESl_qEimmN4rEAzYLkzKqwA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/CIvoQqLxXM5uMP207zjkEGdJT3Q""",DhIF3xWnC0w,15329,13,4,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/iC6YqlwKQ5X2t92CtIg0kTD82Ek""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/jODmQSqmVRJuxRaIws32HRKpXfM""",j1M6FY0_qG8,660,2,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/bF6GweGdFkmLG4ZTMLBAJdH2F2c""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/nf1N0sB5l_i-zokrh9e1Ume7kpg""",so0-uV4fSe4,5924,72,4,0,5
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/n4M92Ra2e7j4GM-gEzGix5wHlHA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/fNMRsZBsOYKoYqVDdvOW0W7Kmss""",omm9sfbDmag,10680,35,9,0,10
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/W6Fq-2ZvpThrySFjC17RLl7HKX0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/sHyc5XqvI9f47lJKeZ-2cRP3V70""",nKDgFCojiT8,2406926,39341,1636,0,4542
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/CEg78iP5PyKwD1ENsOGpIgRi1fw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/gxlKriEFEp4dDeQgfeCavOC06nA""",HMkbqjaVq-k,168,5,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/hBFd7WNhQeB5i2drV3vNbn0FHDs""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/_-K2ai7qzO2KK0mYpPbJjt9g7zw""",t2A0-EyVYaU,939,8,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/9-IKUBTf_nDuNMqEhTAR5_xKC4o""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/IHfWBue4BUDAFpVsPJZsgk3VAbs""",ADLwve2Ly3Y,2169,17,1,0,0
