kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/hH8lr8Bl1LCB5fbtrA3APy5MHzw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/MD8ni2XKX7cLfunWCT01hRMrO28""",g8vLRv0P4kw,24,0,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/QqHuZJtQSlpZwynhFj3malwWsMc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/AA2jSbiLSo2hoSWZCaw4S8ylxEU""",_Uyr0Zph2UQ,2306,5,4,0,16
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/OrboaHxHQ6tXU8CE5d4kxawrN2g""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zKKe4EXGHPZ0ViwgYzje5T-oK9E""",Wf0r_vhmPeI,450,5,0,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ZX7Whi49691JO7TOWuGHpkEaggE""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/fXNt-Hihjz4VwMlcZzwveAs0TOs""",B-dBFJ7Mymc,22222,226,22,0,281
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/wYbTkNNKkpUS1m3nm2nPVx6PfS4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/jtaQKGamv4iLEu_YJtSc6SWikeo""",lMbnV3_MCsg,62271,63,0,0,11
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zqBR6A889Ixmsju_p1lnl1cL0pg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/k4-hKzLZt5E1bBnZhWnd7gks9WY""",TdnHFtyHq4o,677,23,4,0,35
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/mKlOrOU4QNm35gt-cL9V4ytioAo""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/bZvUUTA4HibkM_g8tTr_kB2ro_g""",LMrfVqJLY9M,46449,3157,154,0,990
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pqyJphq4ruxvqeUl_IqoNe45stY""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/DwtD-3HA3tac_wlbtuwrQy1Tvxk""",7d1F30LzI5A,17380,961,11,0,209
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/AIKIAFt9E-Q_PfjJexuH84m30o0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/XA6NO-7BL-kEQaMJXG398d15IbE""",qZQlaZvzf78,54018,140,11,0,
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/2qdM8xB9HNG90uBPmJf43rUT0V4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Xxm3M_85MgM_iPJq2Ap64zaicCw""",f_v0hAKxu5w,3143,11,2,0,5
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zw_CJGtcbxHhZf3O0s7tvm1nPQw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ItDiMrV0MdZz9zPAULC2j5S0L5g""",hKxopid5Ubc,44502,2408,130,0,756
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/QwYNzjNadkqZAvmnRkWcUeHquBc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/xWSO6F0QD4t-AuXiz65H7NHWlYE""",MT4ezMtC3qo,15549,158,17,0,163
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Dg4VXst-b4UlodfGc5eBsn8UV9c""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/BNROA9Vda39os743xqsdasly-N8""",FNYpnNfQ8_4,153,2,0,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/taPKdqVUTjYuYSDmKCCG_zUhqwM""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/LDUVSBl50wfnXqhsHDuvtifHVU0""",ih04R1H_NKk,389,11,0,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/mww_DaU-vDK-_Ap32BuzzFFlYRw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/0q8gOyNXd6mh79WUyw7sS_N4ybk""",VAuxQzrg25k,105251,2899,232,0,1230
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/GiXaXSwjoN_n-b-rFloEI_HuhXI""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/mVkmXQHGr3YAwDIAltzKv5GXWcE""",eiIInPvn0Ws,216,22,0,0,
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/j9y7MprGzIUo4H4_tGazG-yoAt8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zMNPpfMW2G4eKAXdaDMYNsSnhbE""",SD4KJBp2HtU,5508,19,1,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Jcc3gfU54Auh3LBPYmwAPlitKcE""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/F8_puxXMayuA4RcziX8_Htqtkow""",rTwPmJOxh-s,1015,,,0,1
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/RfJ-xO5h3RKc7oBTG3_mwIh-3L0""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/sL_mrvybuncFWnEgLnGQVoBjZ8s""",tAEYJaxAcVo,2270,26,0,0,13
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Z_NoU-HtTmwF6kotZe9qO-3Dxug""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/R29V_QVKaGbAqWJEHQjCP1GaV2g""",9YsxriL2wiQ,52051,237,103,0,230
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/cmGN9RZ2gGQ2GgvL3veN3KmtzVc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/NoyQajdmGIWZyaXL8iIEtgOQKsY""",-ht-sByHqOE,20113,142,13,0,315
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ENKepI2k_E4NxvCsoWwttBrKXTU""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Zq9iAnrlGEHkb-XZucKGG_OiMaM""",PnioIIjeeyQ,23828,75,10,0,63
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/gl_ItIMWWpmBZbT0RCwic8JhdxQ""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/cibFbI_Bh4zf0wRFke1mVvBEXmg""",UOIo9UWEuJg,18178,,,0,
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/bMxVh6umrOuoVAI-3d4V23yFD34""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/3Zi-jTRAZQWKpMHLccWDurfyqX0""",xCgUsF6LjqA,70874,1777,52,0,168
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/Fq28WbmOhR5UgM0xl6chsbLGE0U""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/FupH1aUY112_2uZSVyNg0KtsK1s""",LQ9LVf7tFJI,1875,23,3,0,20
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/fOglWRtuU_WI1CCextWLJrGo5-c""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/QDr3T9It0xjRS8O8oTLnP_LibNk""",HCMKLikFaZ8,265601,6110,129,0,616
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/hBo4M-uQqX3YyIvZgsxMWseAED4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ydH3hHVwb4exXOAECYy6IRi-JKg""",Z0ZNhtiP8jc,1746,115,2,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/hBtg_OS6OwXkGlBB3oAaYc0DD9I""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/yJWa61S4LhbVEsqVSes3_BEGoKY""",SW4fS4o5XkY,3839,60,1,0,35
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kEeqjetpFoIHdNxBB_HRFzs6PCk""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/9xSpM2GSTmFMn6dt1gtAnqbFhoU""",RixG5LraBH0,18950,338,47,0,259
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/6c1XgDNukIlEaSen145epsowet8""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/KZ1ZDfd4tgJdMpIPc3_aWUtE01A""",cKl4Q8s_k3g,477,2,0,0,0
