kind,etag,pageInfo/totalResults,pageInfo/resultsPerPage,items/0/kind,items/0/etag,items/0/id,items/0/statistics/viewCount,items/0/statistics/likeCount,items/0/statistics/dislikeCount,items/0/statistics/favoriteCount,items/0/statistics/commentCount
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/HsdQmdtnP_3fwyKHZbudP2mJ_Hg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/eHkrWSxcIKSEUHGe-scOEHRxCKU""",iaOoxhI5iEE,18013,78,5,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/y3zPQU62qC32RD0Wrn-YDwQwCwI""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/JYaEmXyznsGJ1jisY2ly5blfjII""",4bWv9MM-s4I,367,0,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/5cL86qQe974QM9tS5Ay8wjA8SAI""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/eFu3ZpADW0hHoZ2tKr3JXRMNnHM""",SEbbhgxlWAI,1557,7,1,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kEbUdvklzUQ52GvDShw8qIqOmjY""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/VxX2EW4pRpn3l8lydVujMpCsLX8""",ghij5mp3RaQ,3262,73,2,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/D5Sckr5jYC_Q0T3-RcPbQ0679gA""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/xazOG-zpXhw8p4kJLZHOgazsr2I""",pMT2JKWijh4,502,1,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/-RHIgaTxjiWz6eUa6Qum4ou_mtk""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/JQ1hJZWMY-7u87mHW_quTKD6fGA""",zly_9Da-uC8,129539,671,61,0,15
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/UEAGAFEDq6728scQJNlADmWeVfw""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/IXLsLYI-vWfGawU4moCrcu-fXvw""",_NHpLdo3zmw,495322,1712,217,0,48
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/2NS8nlhUBiALzCDrsbsd36f0k9E""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/ftYmLU8qs5WA9mi7RzhR5I45Zlw""",iOAmVP3gDww,1029,5,1,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/pjfrCzvVqKFV6IJRydYr-4CE_Jg""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zJFkqJDB3uUufGco6-54zqf-gGg""",-gowHfPYOhU,74772,318,25,0,12
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/LlvaI_qrlv1KHN__9jQ7pB09vy4""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/h2HJVqcNXu3zW3ykgjSZuji8y2M""",VV2sWl_vQqQ,871,1,0,0,0
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/kHd8nzlE1NxsieuSdi2zazcU-Hc""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/cH6I31fD-PJxtvmD0Cub8keWMcU""",PRpn-BmkTrM,33987,197,3,0,2
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/4SO92xeDmFvbMmS7GeV6IQfn8-M""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/280OUDP1ONY09aelJ0G7EbfHEvw""",GAsLwerlGPQ,1085755,1892,332,0,126
youtube#videoListResponse,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/zjl5sqDtAeAEWdEyVE8VgHgGuyo""",1,1,youtube#video,"""ld9biNPKjAjgjV7EZ4EKeEGrhao/DqIfP8SkNKHy1DkH3tvlDYyDleU""",KJvybTI6-78,262551,855,77,0,26
